incident_id,equipment_id,field,team,category,incident_date,incident_type,severity,status,resolution_hours,sla_breach,downtime_hours,reported_by,sla_status
6f4b5061-502c-4bd7-9155-58576994b88b,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:41,Equipment Failure,Critical,Resolved,7.83,Yes,3.97,Brett Castro,BREACHED
7aa7068a-1f4c-4012-a55a-e1e15d2534a0,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:06:11,Power Outage,Low,Open,45.43,No,39.74,Aaron Duncan,COMPLIANT
a143baf8-81ba-404c-b424-8c1674d7e2ed,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:58,Power Outage,Low,Resolved,34.39,No,32.5,Philip Myers,COMPLIANT
51df6bce-0ec3-4941-bc26-74d692b06864,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:05:39,Power Outage,Low,In Progress,34.7,No,25.07,Michael Bates,COMPLIANT
e84e6c8c-9122-4077-af93-60a239288063,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:50,Leak,Low,Open,68.85,Yes,34.79,Bryce Moore,BREACHED
3a4577f7-cbd9-4cd6-8b41-9dcfdf140f88,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:09:03,Pressure Drop,High,In Progress,19.57,Yes,1.25,Maria Parker,BREACHED
8309d40d-978c-4ef7-834d-24d4c802381c,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:16,Leak,High,Resolved,9.33,Yes,8.07,Catherine Ross,BREACHED
c260fa5b-d3d6-4f35-bd90-cd9a810487d5,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:09:09,Leak,Critical,In Progress,1.17,No,0.62,John Evans,COMPLIANT
1c42f98a-b40d-47c7-9197-5f4f1a5f8700,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:10:07,Leak,Low,Resolved,10.37,No,9.07,Todd King,COMPLIANT
7250f0c5-9a25-4ad9-a9e7-f5a5c1dd848c,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:04:50,Pressure Drop,Critical,Open,6.03,Yes,4.05,Michael Carroll,BREACHED
c2937cd5-9a0b-4774-b102-6c3221974d1e,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:49,Corrosion,Medium,Resolved,6.52,No,5.19,Adam Payne MD,COMPLIANT
f7dee258-dfe3-48b4-816c-8401d3ad44c0,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:06:11,Equipment Failure,High,In Progress,19.62,Yes,5.42,William Wilcox,BREACHED
b80d35e5-4aa2-4f9c-a44a-3252b36f8eab,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:04:45,Equipment Failure,Medium,Open,35.17,Yes,7.3,Thomas Graham,BREACHED
5014889c-14ad-4ae7-9215-45b2ccd0b318,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:08:52,Leak,Low,Open,59.86,Yes,42.93,Jessica Michael,BREACHED
4e213887-de77-48bd-ac0f-46fecf6bfbf0,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:08:26,Pressure Drop,Low,Resolved,62.3,Yes,12.25,Gina Thompson,BREACHED
4ef91d39-d876-488b-83e3-8941e2277486,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:07:07,Leak,Low,In Progress,29.16,No,5.39,John Mcguire,COMPLIANT
b9f42ad3-adea-4fb2-8d58-2dac7255f4df,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:08:16,Corrosion,Low,Open,51.33,Yes,44.03,Courtney Lawson,BREACHED
186383f8-f786-4691-9c4b-d7a22f219821,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:04:28,Equipment Failure,Medium,Open,31.78,Yes,18.82,Wanda Moore,BREACHED
f51a2d69-7160-4882-a5d0-6cf6a48cd8bb,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:09:49,Corrosion,Critical,In Progress,8.5,Yes,7.3,Mark Flynn,BREACHED
24757957-3fa3-4c92-88cf-1b798724ecac,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:52,Valve Malfunction,Medium,Open,38.42,Yes,8.72,David Barker,BREACHED
0c68ae4f-0725-415d-877d-aa0bd3fbebf3,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:04:21,Pressure Drop,High,Resolved,23.41,Yes,15.0,Michael Brooks,BREACHED
4d8d619d-000c-4189-ae14-3701d65961ff,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:09:18,Pressure Drop,Low,In Progress,33.81,No,3.25,Erika Taylor,COMPLIANT
439dae61-eb8d-4b0a-8aaf-85993292305e,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:09:56,Leak,Medium,In Progress,45.64,Yes,16.32,Nicholas Phillips,BREACHED
28cca7e0-4353-48c9-9609-cc61c9b10052,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:32,Corrosion,Critical,Open,3.6,No,1.88,Miss Andrea Dunlap,COMPLIANT
fa2974d3-7fb1-49a9-9d12-b60af31546c5,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:07:05,Equipment Failure,High,Resolved,17.73,Yes,7.06,Victor Hicks,BREACHED
abec5a9d-74a3-4b75-b940-515b565d375d,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:08:04,Valve Malfunction,Low,In Progress,22.0,No,12.98,Julia Briggs,COMPLIANT
529d3dba-00e2-49b7-9049-77d1e44a5c73,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:08:51,Power Outage,Critical,Resolved,3.75,No,0.66,Molly George,COMPLIANT
89be1275-a46b-48eb-a9f1-6d94d1968bb0,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:07:00,Corrosion,Low,In Progress,27.14,No,22.67,Jay Williams,COMPLIANT
37f847df-a664-496e-80c2-af7958fd3283,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:07:08,Leak,Low,Open,59.64,Yes,5.5,Lorraine Reynolds,BREACHED
adbbaac1-6b81-43e6-96ff-0a1321ecd2d9,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:07:36,Valve Malfunction,Critical,In Progress,4.43,Yes,1.09,Jerry Yu,BREACHED
b944b08c-8c1e-4443-8887-07c3120cf084,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:07:02,Pressure Drop,Medium,In Progress,21.1,No,14.59,Timothy Johnson,COMPLIANT
b2c848e7-7afa-475a-a806-0aed0e20937c,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:10,Leak,High,Resolved,12.45,Yes,1.28,David Phillips,BREACHED
1a89c50c-d68a-42a9-ab89-e73ce57413a7,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:10:05,Leak,High,Open,23.37,Yes,18.64,Ashley Brown,BREACHED
c3031ea9-7671-4574-bbe4-ba3d9461b240,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:09:38,Leak,Low,Resolved,18.33,No,4.08,Lisa Green,COMPLIANT
edd681db-fd62-44b0-baf7-6dcb31ac08ee,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:06:01,Power Outage,High,In Progress,11.23,Yes,10.11,Michael Beltran,BREACHED
5cc43eab-462c-4b27-8f3b-767cafdd3b6c,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:08:28,Corrosion,Low,Resolved,57.55,Yes,57.05,Kristen Knight,BREACHED
8b3b8308-7dde-45fb-ac9f-cf4ae5417aab,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:27,Valve Malfunction,Medium,Open,37.7,Yes,17.82,Oscar Williams,BREACHED
f2ab96ec-aec5-42e6-b4b9-491ef0de2511,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:10:02,Corrosion,Critical,Open,1.51,No,0.62,Christian Miller,COMPLIANT
c5341503-5978-4b82-b9fb-df6750242abb,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:25,Valve Malfunction,Low,Resolved,41.24,No,24.81,Michelle Craig,COMPLIANT
bc14d85e-3c05-4b81-8763-71406406e7b1,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:04:23,Leak,Medium,In Progress,39.07,Yes,26.42,Karen Hinton,BREACHED
1817113c-da6b-42f7-b218-6c6146c3dc6f,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:04:09,Valve Malfunction,Low,Resolved,43.6,No,27.44,Jason Romero,COMPLIANT
dd5990f4-ee7d-42f5-a86c-9fde1d486157,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:07:54,Power Outage,Critical,Open,3.06,No,1.35,Mrs. Terri Green DDS,COMPLIANT
b5061e40-95ec-4e6e-9583-87b06bfaebfa,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:06:19,Power Outage,High,In Progress,1.58,No,1.33,William Hughes,COMPLIANT
39f15198-8c21-4f6e-86b1-8d9eb2a0d77a,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:15,Leak,Medium,Resolved,29.76,Yes,17.75,Chloe Moore,BREACHED
9d106301-3e23-4079-9320-a63e6c61ba5f,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:09,Power Outage,Low,Open,6.31,No,1.04,Jacqueline Cortez,COMPLIANT
e35243cb-2b01-43a9-8d92-310fc0e97a92,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:08:11,Corrosion,Low,Open,26.2,No,16.38,Dana Cabrera,COMPLIANT
fd441a58-b8c2-4580-ab4e-91d88f0d2d67,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:09:12,Valve Malfunction,Low,In Progress,42.67,No,40.63,Rachel Estrada,COMPLIANT
10e9ac96-d43a-4070-bd90-208bb98d6054,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:18,Equipment Failure,High,In Progress,22.49,Yes,2.38,Patrick Heath,BREACHED
48c59e9d-6b48-4a37-833a-7eebf5035708,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:09:10,Power Outage,Low,Open,6.18,No,1.64,Kristin Barry,COMPLIANT
3e857807-a99b-4583-8d65-c97bc9fd01f9,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:07:26,Leak,High,In Progress,16.81,Yes,9.47,Deanna Porter,BREACHED
39d351c4-a544-49be-8298-83b404e20785,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:07:12,Pressure Drop,Medium,Resolved,17.13,No,16.2,Susan Callahan,COMPLIANT
a8744d68-55fa-42b0-a4f0-2c3455cd40c9,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:06:20,Leak,High,Open,18.43,Yes,3.4,Jennifer Hamilton,BREACHED
b14104db-fef0-4343-88fc-83bd274ae242,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:54,Power Outage,Low,In Progress,65.5,Yes,60.44,Brittany Bird,BREACHED
94af7ab6-87a4-4d11-97bf-019f5d3d3eac,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:58,Valve Malfunction,Medium,Resolved,38.81,Yes,14.48,Michelle Stewart,BREACHED
9c19e53b-d572-4233-91cc-f20233c4c92d,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:05:25,Pressure Drop,Critical,In Progress,11.98,Yes,1.8,Elizabeth Chavez,BREACHED
cc29037a-fcde-4638-aec4-dbee4e246e7c,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:08:19,Equipment Failure,Medium,Open,3.26,No,3.05,Ashley Turner,COMPLIANT
b92da451-b8b0-4739-8fb2-0f6487c56994,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:09:29,Valve Malfunction,Low,In Progress,58.47,Yes,52.22,Mary Hoffman,BREACHED
1351157a-9edf-4c5e-8745-7ff94226d94a,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:07:28,Pressure Drop,Low,In Progress,67.91,Yes,26.2,Gregory Ferguson,BREACHED
ddea7ddf-5b07-4168-8c6f-1e1e8350a663,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:08:31,Power Outage,Critical,In Progress,2.04,No,1.46,Kevin Dennis,COMPLIANT
48460772-1e9e-45c9-81e1-efd4abbaab08,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:04:23,Equipment Failure,Low,In Progress,57.21,Yes,35.65,Joseph Harris,BREACHED
f6eed94c-6bfd-43c3-b89d-e63d1ec207b8,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:07:26,Power Outage,Medium,Resolved,12.23,No,9.17,Phillip Greene,COMPLIANT
ffffa4b1-b96d-4fa3-add1-6fc20f172241,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:04:39,Leak,Low,Open,63.59,Yes,28.64,David Harvey,BREACHED
5ab6a5dc-8743-4565-8fac-d453c5ecbb12,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:23,Valve Malfunction,Low,Open,14.44,No,5.96,Karen Rodriguez,COMPLIANT
6d9626cf-b34e-4b07-a051-401d26e8e10f,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:08:31,Valve Malfunction,High,In Progress,6.05,No,5.59,Christopher Perez,COMPLIANT
a93d748b-55a0-459e-94af-ff003aa1f3a7,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:08:47,Equipment Failure,Medium,In Progress,18.05,No,11.21,David Grant,COMPLIANT
71b90762-7a4e-4973-88e3-95a5c4a0d753,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:12,Equipment Failure,Critical,Resolved,9.08,Yes,7.06,Jocelyn Hamilton,BREACHED
79c95626-d04d-45b9-9237-099a17ba728d,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:07:06,Valve Malfunction,Critical,Open,9.35,Yes,7.8,Ian Chan,BREACHED
6fd40051-3785-47fb-a190-429f1185942f,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:10,Corrosion,Medium,Resolved,1.13,No,0.6,Valerie Matthews,COMPLIANT
5c5db12f-f142-46bc-82e3-10bc31abbbec,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:08:21,Power Outage,Medium,In Progress,16.84,No,16.56,Kimberly Green,COMPLIANT
9f5ed9d8-5ee3-4dfa-9f66-7655ecaaf3c8,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:09:12,Power Outage,Critical,Resolved,5.17,Yes,3.92,Justin Jimenez,BREACHED
504a0285-96a1-4103-8a51-efee96891107,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:05:09,Leak,High,Resolved,12.07,Yes,4.41,Allen French,BREACHED
bf0b1fa8-030a-4f41-9033-49b5e695efb0,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:10:01,Leak,Medium,In Progress,40.31,Yes,37.08,Lindsey Lambert,BREACHED
05235521-3983-4e04-99b9-0a3417bb6ebd,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:28,Corrosion,High,Open,14.3,Yes,10.58,Timothy Robertson,BREACHED
e3f02f38-8dd7-4328-8a7a-000dfb29ab96,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:55,Leak,Low,Open,23.73,No,6.48,Jennifer Boyer,COMPLIANT
25e7f969-088c-491a-b4f9-1c7dee6129b2,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:08:51,Pressure Drop,Critical,Resolved,2.17,No,2.16,Edward Johnson,COMPLIANT
8defb7da-87b0-4784-a2ae-d1dc0576782a,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:05:10,Equipment Failure,Critical,Resolved,5.66,Yes,4.72,Robert Ford,BREACHED
9fe613da-fbfe-4003-8536-e83acac27700,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:21,Valve Malfunction,Critical,In Progress,10.49,Yes,1.53,Nicole Brown,BREACHED
6981ea0d-49c7-4681-96b7-45b9b1794c11,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:04:43,Leak,Low,Resolved,59.07,Yes,47.39,Leslie Mayo,BREACHED
01336aea-7a9f-45fc-85cb-eb66f66c9999,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:04:57,Equipment Failure,Low,Open,56.85,Yes,11.51,William Arias,BREACHED
4d1cc1ad-6626-479d-b309-1bb66b03597d,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:08:48,Valve Malfunction,Low,Resolved,60.11,Yes,41.72,John Gonzalez,BREACHED
0c1aae15-078e-43c5-a92f-f32861517944,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:24,Power Outage,High,Resolved,19.39,Yes,0.98,Erica Ruiz,BREACHED
14277c6d-9cd1-442b-aca8-2421f66a0e2a,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:09:25,Power Outage,Medium,Resolved,19.91,No,16.74,Michele Norton,COMPLIANT
cd8ca0b7-33c2-4d30-bac2-98a94fecea75,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:21,Valve Malfunction,Critical,Open,4.55,Yes,2.38,Lisa Joseph,BREACHED
5fb9dc49-8a59-45ae-8dc4-acf262f4a1cd,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:06:41,Pressure Drop,High,Resolved,1.57,No,1.25,Megan Garcia,COMPLIANT
aa31bf6d-8973-47f6-9020-6fe3bdc659ff,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:07:16,Equipment Failure,Low,Resolved,35.43,No,34.41,Michael Long,COMPLIANT
764fa739-b5d5-4af5-b8e4-71f859c2eb55,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:09:14,Valve Malfunction,High,Resolved,6.05,No,2.39,Theresa Gonzalez,COMPLIANT
968ce0c0-5a79-4f1a-93e2-4ee2890eae5d,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:23,Pressure Drop,Medium,In Progress,16.16,No,7.1,Nicholas Thompson,COMPLIANT
e8f2df4d-f65b-468e-8529-b98a784a69f9,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:07:25,Leak,Critical,Open,3.58,No,1.1,Christopher Brandt,COMPLIANT
aade6dca-ae99-4a4c-b4ad-8be32f4f478c,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:08:34,Valve Malfunction,High,Resolved,7.96,No,2.47,Christopher Holland,COMPLIANT
e4bff117-0723-4e90-a283-8969726e4246,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:09:43,Power Outage,Critical,Resolved,2.19,No,1.11,Amy Rogers,COMPLIANT
b6c02979-9b47-4312-837e-a7a0ba474cf9,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:04,Corrosion,Critical,Resolved,6.84,Yes,5.22,Madison Collins,BREACHED
57cc9bbd-45f9-4230-b540-909e669cc93e,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:06:51,Leak,Low,In Progress,63.84,Yes,55.65,Patricia Thompson,BREACHED
9c057ef8-9474-4a96-9bcd-d1b3bb4bcc57,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:08:49,Power Outage,Medium,Open,23.22,No,10.25,Benjamin Ferguson,COMPLIANT
860864e1-be15-4a8a-a68a-ac128f411377,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:07:57,Power Outage,Medium,In Progress,14.82,No,11.01,Kristy Lewis,COMPLIANT
7a12b735-397a-4ed4-95f7-fe7993077424,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:08:39,Valve Malfunction,High,In Progress,16.67,Yes,4.97,Dana Davis,BREACHED
0df9c904-73f4-4b58-beb5-a1afe4fa8f0c,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:08:23,Equipment Failure,Low,In Progress,36.34,No,3.12,Maria Alexander,COMPLIANT
c9286064-2fb5-4a2f-916c-02754dc29a4b,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:09:20,Corrosion,Low,Open,57.84,Yes,29.56,Lisa Wong,BREACHED
abead469-dec6-4db1-965e-cd4c64b3ae1a,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:10:04,Power Outage,Medium,Open,23.61,No,20.61,Lauren Jones,COMPLIANT
ab538867-552e-48fb-836d-d93be2f33b11,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:07:31,Equipment Failure,Critical,Open,7.24,Yes,2.19,Christopher Schneider,BREACHED
283a081e-b548-4c2d-9bbd-ae21f8874224,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:06:32,Pressure Drop,Critical,Open,3.05,No,3.0,Sonia Butler,COMPLIANT
bda4e801-e22e-4445-9611-dcbdf23619aa,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:13,Leak,Critical,Resolved,10.6,Yes,8.04,Kenneth Burnett,BREACHED
548fe42e-0f02-4bb4-8ad7-615f6bc7c7c9,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:09:45,Leak,Critical,In Progress,8.76,Yes,1.67,Todd Mccoy,BREACHED
3ad601a6-7ed9-48b1-92ed-422f7a517b39,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:08:24,Equipment Failure,Low,Resolved,67.07,Yes,61.23,Erin Alvarez,BREACHED
5d4f0736-0770-432d-8590-05f48e6a8c9c,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:04:34,Power Outage,Critical,In Progress,10.25,Yes,8.89,James Galvan,BREACHED
9af88e24-ba3c-4699-a4be-3763badd60a4,VALVE-301,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:09:05,Power Outage,Critical,Open,3.02,No,3.0,Tara Rodgers,COMPLIANT
ca0a063e-2dd6-45d3-9745-3046951f59d7,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:04:57,Leak,Medium,Resolved,38.94,Yes,33.45,Barbara Brewer,BREACHED
039eef8d-7cdc-4e95-813c-35e525e5a4d3,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:06:44,Power Outage,Critical,Resolved,11.0,Yes,1.49,Gary Gomez,BREACHED
d18ee943-8813-433e-955b-0ee840f68c9a,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:23,Equipment Failure,Low,Open,67.12,Yes,48.24,Elizabeth Elliott,BREACHED
be34edb9-ea84-4974-8178-902633c41064,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:09:07,Power Outage,Critical,Resolved,9.36,Yes,5.91,Heather Robinson,BREACHED
33fb6989-7e8e-4693-8fba-a2481efff08f,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:10:00,Power Outage,High,In Progress,18.56,Yes,10.36,Evan King,BREACHED
ef01bdf1-7239-41c1-b6fb-7353d43826f3,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:05:34,Valve Malfunction,Low,In Progress,23.47,No,5.6,James Bell,COMPLIANT
e05a8603-a909-432a-a05b-8705d3bc05e8,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:29,Corrosion,Medium,Resolved,37.86,Yes,24.52,Michael Smith,BREACHED
a40c732d-c549-41e2-a07f-cbb8331b7259,PIPE-402,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:10:08,Equipment Failure,Medium,Open,20.94,No,3.71,Michael Travis,COMPLIANT
4d407742-3108-45b3-a60b-02801fbfc756,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:06:50,Leak,Low,Open,54.93,Yes,27.13,Loretta Webb MD,BREACHED
8b8ca20c-49f0-41c9-ac5e-a98526d9330b,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:07:16,Power Outage,Medium,In Progress,4.0,No,3.23,Hannah Jackson,COMPLIANT
77e93899-4959-45dc-b64a-5873966dcc32,PIPE-401,Brass Terminal,Team Delta,Pipeline Segment,2026-07-08 12:09:16,Power Outage,Medium,Open,33.05,Yes,10.06,William Jones,BREACHED
1d82fa3e-7fb4-4691-9b41-7f46cf3f4d03,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:09:47,Pressure Drop,Critical,Resolved,3.74,No,0.98,Leonard Morris,COMPLIANT
84b86eed-9976-4b32-a909-256ed3a2941d,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:09:03,Corrosion,Critical,In Progress,6.0,Yes,2.48,Tracy Henderson,BREACHED
c6c39195-1c80-437a-a3fb-95c4daa8a798,PUMP-102,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:09:49,Valve Malfunction,Medium,Resolved,32.33,Yes,25.59,Brad Lane,BREACHED
64e28d01-c3d0-40ce-8ca8-e3aadc37dbaa,PUMP-101,Bonny Field,Team Alpha,Pumping Unit,2026-07-08 12:04:31,Leak,Low,In Progress,35.69,No,5.92,Anthony Hale,COMPLIANT
aef1f31f-e333-44bc-9d7b-86997f40b631,TANK-502,Qua Iboe Field,Team Bravo,Storage Tank,2026-07-08 12:07:29,Valve Malfunction,High,In Progress,3.73,No,1.04,Christine Howard,COMPLIANT
eb8e0142-4d60-456e-988b-1755a5b4bb2d,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:06:44,Corrosion,Critical,In Progress,6.11,Yes,4.59,Jamie Jacobs,BREACHED
46096441-5082-485e-aa4d-b14318455713,TANK-501,Qua Iboe Field,Team Alpha,Storage Tank,2026-07-08 12:05:29,Valve Malfunction,Medium,Resolved,36.14,Yes,30.55,Larry Collins,BREACHED
081987e9-b389-4c98-ae32-9643e7c3a98e,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:07:48,Corrosion,High,In Progress,7.24,No,6.68,Susan Walker,COMPLIANT
55530e2e-eb7f-49fe-b4ac-9b76734074ce,COMP-202,Forcados Field,Team Bravo,Compressor,2026-07-08 12:04:13,Corrosion,Critical,In Progress,5.13,Yes,4.67,Jose Weber,BREACHED
a832d3e9-6c36-4b8b-86f1-354a4a9275c8,COMP-201,Forcados Field,Team Bravo,Compressor,2026-07-08 12:09:47,Valve Malfunction,Critical,Open,3.41,No,2.05,Sarah Jackson,COMPLIANT
d05e62c5-7c3a-439b-b40d-9d1f004066ca,VALVE-302,Escravos Field,Team Charlie,Pressure Valve,2026-07-08 12:09:42,Valve Malfunction,Critical,In Progress,11.44,Yes,8.88,Evan Leon,BREACHED
